tweet_id,sentiment
264051214541541377,positive
248381653158879232,positive
249379718518951936,neutral
264112961948356608,negative
264101264168742912,neutral
249624948790947840,neutral
246497195958878208,neutral
236512733586157568,positive
263388693371424768,negative
260213785606893568,neutral
264196152738603008,neutral
255393818109689856,neutral
264048052149551105,neutral
264092498736062464,negative
254065708265242628,positive
264094090822549504,neutral
261662956570431488,neutral
264189256090656768,positive
259468978307624960,neutral
200793093480525825,neutral
262945465883049984,neutral
225693476677894145,positive
211113280478003201,positive
259525499087364096,neutral
264176351320371200,positive
198472863181840384,neutral
252913776179953664,neutral
246975224501895168,neutral
263448631061905409,neutral
264225009038422017,neutral
254434713337487360,neutral
263659387636289537,neutral
216916166332002307,positive
238910070786768896,negative
250580070748549121,neutral
262160533292199937,positive
263144580973752320,positive
258099228100943872,neutral
263784602190098432,neutral
260153933853519872,positive
253619299426631681,positive
261939310050291712,positive
263638603148689408,negative
222256604551196674,neutral
254581000225554433,positive
258281345111969792,neutral
262060176973111296,positive
255605175593611264,neutral
263464244459229184,positive
263958288989839360,neutral
250595253927694336,neutral
258258134232076289,neutral
264025901602308096,positive
264091839198556160,positive
245071964761387008,negative
263745047625887744,neutral
264242722272059392,neutral
264120700716068864,neutral
262932000875368448,neutral
262745802961743873,positive
264248494041219072,positive
263820158047494144,neutral
211805353116049408,positive
233263919425273856,neutral
200211543504322560,positive
254863067337330688,positive
263795384260915201,neutral
264254733647228928,neutral
261436778915979264,neutral
210033327191760896,neutral
217603642243563522,neutral
264142444696838145,neutral
227839945698603009,positive
264215391474167808,positive
264245270060077056,positive
263311888446795777,negative
262754743011647488,neutral
262982148234018816,positive
264227638191738880,neutral
253046020974460928,negative
259707681504366592,positive
230685261128945664,positive
210736515339390976,positive
260792479220113408,neutral
258647935586283520,positive
262897469162156032,neutral
254307958098382848,neutral
181251333507133441,neutral
240486397792886785,neutral
253868450873753600,positive
262269609892261888,neutral
263534992422998016,positive
262473834110783488,neutral
191290666926620673,neutral
255607702259105792,negative
264113306468511744,neutral
249759361373712384,neutral
262416317510995969,positive
262001406003802112,positive
263276190448623617,neutral
225048448758583296,positive
191970813346463744,negative
259397475176173569,neutral
263994495694155776,positive
253421252956545024,neutral
262773960284966913,neutral
264220144178442240,neutral
263417186876538880,neutral
240796853506027521,neutral
255939697552019456,positive
233212813227720704,positive
160323475427430400,positive
188895752909631489,neutral
235558187628122112,neutral
256435590768234496,positive
253934792507265025,neutral
257781319134748672,neutral
187841854333657089,neutral
262882428270546944,negative
264211712255873024,positive
263118027283910656,positive
213884866457124864,neutral
233598273993187328,negative
263765132100898816,positive
260795785342496771,neutral
264189931285536768,negative
262081842423939073,neutral
263308406314631169,neutral
264074971100368896,positive
264194927553024002,neutral
250995973067788288,negative
178145657150898176,positive
261197217308745731,neutral
263745209463078912,neutral
180390457765924864,neutral
228834171915743233,neutral
262998149705113601,neutral
227191201625939968,neutral
255089337740431361,positive
203036784345620480,positive
250208046830206977,neutral
242922467218300928,positive
262180625786740737,positive
255583647363657729,neutral
213075265348321281,positive
255136031253348352,negative
258911898907598848,positive
230022389981917184,positive
247794238828462080,neutral
177249771285774337,positive
216409458920783872,neutral
264074296152948736,neutral
247096223343972352,neutral
264186962972377088,neutral
263649075184951297,positive
262487722650918913,positive
258690033119281155,neutral
263509149919375360,neutral
264160811189170176,positive
214819094908764161,positive
263336324252176384,neutral
262620394232610816,positive
264123901792100352,positive
254628999660187649,neutral
263385221318201344,positive
264146823369859072,neutral
264082784442802177,positive
257626522964332545,positive
264153399270965249,neutral
197405085653929984,positive
260812049083428864,neutral
261868066290429952,positive
262045724995371010,neutral
254235833643708417,neutral
261564800415453184,positive
261466575436120064,neutral
263278278339608576,neutral
264075826360885248,positive
229505818360442880,positive
251720416618504193,neutral
237531469474566145,positive
258837684448006144,positive
263440309680226307,positive
167012303043174400,neutral
264041713746735104,positive
260838901218947072,positive
264183853785182209,neutral
258521756149624832,negative
254651687137058817,positive
222886810932609024,neutral
218172801436229632,neutral
173976647131856897,negative
253827619215253504,neutral
263405035210280960,neutral
252630572541825024,neutral
259534867514138624,neutral
257898397007241217,positive
225796291878334464,negative
170243777498329088,negative
244816587725606913,neutral
250210199653199874,neutral
254326279539662848,neutral
260814083211792384,neutral
247359998592696320,negative
264100379355140096,positive
264240778753220608,neutral
262395176998285313,neutral
236126012017086464,positive
259879753987809281,negative
247117134969307136,neutral
255473360258101248,neutral
160201550994743296,neutral
255866182266138624,neutral
261529989986537472,neutral
263037475205820416,positive
253486223753089026,neutral
261982171504463872,neutral
264141454190997505,positive
262058401893339136,negative
257253716724445184,positive
255007090366615552,positive
247336279509975040,positive
210682207117918208,neutral
259417656577380353,positive
254791849607315458,neutral
256404032510386176,negative
264185292645351424,positive
255141165060456450,neutral
261159341107838976,neutral
254318200538427394,negative
221696071703871488,neutral
264067182730833920,positive
261470450083844096,positive
241197100442984449,positive
263936616555495424,negative
264157731655667713,neutral
263437821602312192,neutral
263883944989163521,neutral
197500632326864896,negative
264034923017555968,neutral
264134618377224192,positive
258449523427393536,positive
263497959264636928,positive
263275582836576257,positive
264218743935225857,neutral
263799136665600000,neutral
235041336800182274,neutral
259836035347922944,positive
260250950332215296,neutral
262057250145828864,neutral
181155474727649281,positive
241362486962556929,positive
261555103897620480,positive
263399310757085184,neutral
263197199893135360,neutral
232585625663057921,neutral
264057815734312960,positive
262759044597567488,negative
174387900086091776,positive
240407969634848768,positive
253945864891011072,neutral
202085628840652802,positive
252075821693534208,negative
252951898775236609,neutral
253019827713740800,neutral
244564769636503552,positive
264027070584205312,positive
233472689615015936,positive
261824533470773249,neutral
264160829803491330,positive
222182045017841664,positive
264239367357345793,neutral
248194181397348352,negative
257364609533632512,neutral
177677721940406272,neutral
250616041745551360,positive
200224918070247425,neutral
264008306157309952,positive
233481761168969728,negative
262855203299147776,positive
264033740685189120,positive
263667817335894017,neutral
262083383524466689,neutral
193607786444226560,neutral
260794130702151680,negative
262831845627002880,positive
263935695591206912,neutral
263707536555925504,positive
250584600382955521,neutral
251001626670813185,positive
264157782633242625,positive
250670038405771265,positive
259969975442366464,positive
250582267267805185,neutral
187628989211353089,neutral
259886571933818880,neutral
210696754033737728,neutral
264185885153710080,neutral
264216542668001281,neutral
234796905111097344,neutral
244838924286042113,positive
264062581063438336,positive
263761144802582528,positive
238459169651429376,neutral
251006322026348544,neutral
253714398902886400,negative
250658268542816256,neutral
262630754276753408,positive
199569117320200192,neutral
223298542939291649,neutral
264097904082444289,positive
261819483050614784,positive
247769320753606657,neutral
217052088771936256,neutral
253478126091399168,neutral
249758205536763904,positive
233120216731770880,neutral
259283350714474496,neutral
262222146045112322,neutral
245210392685596672,neutral
262651882542084096,neutral
261326280094523393,neutral
255075815795077121,neutral
257151071112282112,neutral
263786544404508672,neutral
227838159747182592,negative
245920537472274433,neutral
261950340801376256,positive
264197906049949697,positive
260125496359149568,positive
257102598698569728,positive
260890961096347649,negative
259975530936401920,positive
261012083963990016,negative
232822565410836480,positive
205361915583672321,positive
263328169791193088,positive
253094611009028097,positive
258636322191843328,positive
261010801194831873,positive
229123137609019392,neutral
259557310354030592,neutral
181145579731156992,positive
217704646549057538,neutral
264221011828948992,positive
166431918152351744,negative
263263401139122176,positive
263800298538168321,neutral
259338276891140098,positive
264119940091629568,neutral
264203587687690240,positive
254321573660590080,positive
228117878598144001,positive
225470346449530880,negative
231108943936626690,negative
262934417922740225,neutral
259784549607829505,positive
264133899830054913,neutral
250157286641762304,neutral
259662538139111424,positive
198810467706220544,positive
264094595665760256,neutral
246243677209497600,neutral
223161874986958849,neutral
241143586014511105,neutral
263291797084725248,positive
232800013053480961,neutral
256060935838498816,neutral
214968814524309505,neutral
223079289648713729,negative
264025464769757185,positive
264195782863884288,neutral
262226720634064896,positive
260788583533801472,negative
257782997472915456,positive
264191823109578752,positive
253205217473085440,negative
262309209734008832,neutral
244736544735375360,positive
246248842054488065,negative
249739361191600128,positive
233840249099407360,neutral
256305276205035521,positive
252852149288042496,neutral
263340720608403456,positive
252414256438464512,negative
264028166954299393,positive
216310564090159104,positive
225943424677855232,neutral
259620269570805761,positive
262294673052278784,neutral
262058157830963200,neutral
263938485105340416,neutral
188514014861602816,neutral
219984962349305856,positive
259266238411317248,positive
262610491556372480,positive
234008416606105600,positive
264227730994888704,neutral
263711527062876161,positive
199800350625107969,neutral
262500701207412736,negative
248048144473006080,negative
257190122871721984,neutral
181188027232681984,negative
256743781829853184,positive
258645065860268032,neutral
256393842377515010,neutral
263869599588687872,neutral
212612357157953536,negative
264171732569563139,neutral
255896489891622913,positive
264154863812882432,positive
180707635220328448,neutral
263656651645652994,neutral
262741006166937600,neutral
262357821016924160,neutral
248488552013377538,positive
174456757672869889,positive
254377766085091328,neutral
263887110942097408,positive
254555239670222849,neutral
255053822664257536,negative
260082760222404608,negative
264178704530427904,negative
254413088634331136,neutral
263642345302548481,positive
264242318482227200,positive
262436461188616195,neutral
263632059870892033,positive
222394121149624320,neutral
253241439587270656,positive
264050098814722048,positive
230248979013722112,positive
194613144545542144,neutral
262705593507254272,positive
264174543134937089,positive
160660491574837248,neutral
256076206263390208,positive
233140683244986368,positive
261968096015818753,positive
210523610211819521,neutral
263293877962809344,neutral
230521185333571584,positive
264235264560488448,neutral
196163589147607042,neutral
261150419965849600,neutral
181121996313214976,neutral
262601175151550464,positive
262246323510718464,neutral
259337768721854465,positive
222219482393886720,neutral
199867220229242880,positive
263602927925616640,neutral
259335490719858688,neutral
179057861853331456,negative
263280602688659456,positive
233213937347358720,neutral
227453976847732736,positive
235740618507300865,positive
228964669753290752,positive
264233010927382529,negative
235045266661724161,positive
249955353020747776,positive
255697530929688577,neutral
179076849098424320,positive
248468859059838976,positive
257317008088117248,positive
260869003893952512,negative
258545022864076800,neutral
252106473709121538,positive
260911907152740352,positive
264042418565939201,neutral
180956629947265024,positive
240467255933169664,negative
258229289001041921,negative
207893618638323715,neutral
259388539517689856,neutral
232110769381208065,negative
196230018400141313,neutral
201047638022434816,neutral
205812975595028480,negative
252259109783621634,negative
262319679983460352,neutral
263558512775413760,positive
226670122654375936,negative
262284824004415488,positive
257145557586411520,neutral
264042955537543168,neutral
257098826651955200,positive
208905009633570816,negative
242065220938366977,positive
230765694877319168,positive
262936018557218816,positive
263913239077851136,neutral
263828764260200448,positive
263088629012914177,positive
207550714833149952,neutral
179382362596061185,neutral
251327730992427008,neutral
254705823014592515,positive
257781560626003968,neutral
261979694243655680,negative
221064957482119169,positive
223725733267255296,neutral
257167540298584064,negative
252483429051006976,positive
233785534768631808,negative
260123953912221699,neutral
256266266002722816,neutral
264095584531668992,neutral
252992340812238848,neutral
233882735192719360,positive
221664302690615297,negative
238556479966285824,positive
259133979112923136,neutral
261381770191200256,positive
259255047727239168,positive
245014014965460992,neutral
260147378697420800,neutral
258419263596003328,positive
257110939919347712,neutral
249959569017683969,neutral
227209351520194560,neutral
237592105546031104,neutral
194290488579338240,neutral
250303371926458370,neutral
230101171686223872,positive
243408128081793024,neutral
263479898742595585,neutral
263622737715658753,positive
228951496153235456,negative
263655896217972736,positive
263832308040208384,neutral
242564024083030016,neutral
244174063671595009,positive
263757676327096321,positive
263950006443208704,positive
254191383466876928,positive
221460663409709056,positive
233750526267912192,neutral
264251423343140865,positive
263547580372365312,positive
261668710585102336,positive
264017285990211584,positive
264221259737468930,positive
187754734453661696,neutral
181029617761656832,neutral
259451896287346688,neutral
233897419757199360,negative
252457003073560578,positive
264162139873357825,neutral
232560677502455808,positive
261709334990426112,positive
263312719535558656,neutral
235422552917438467,positive
189558431961714688,positive
253121730460151808,positive
263258537617149952,positive
246181722209787905,neutral
258947169741053952,neutral
254147341681061888,negative
263781654059970560,neutral
263151581149667329,neutral
260235572562518017,neutral
182368866423422977,positive
209478970117341184,neutral
179784881558126593,neutral
169871220244885504,positive
193700510598045696,positive
228189105907978240,neutral
264039171293863936,neutral
223527430365790208,negative
234216865839341568,neutral
250365501765718016,neutral
248860468196806656,neutral
262563325332824064,neutral
263258529119494144,positive
254383170303184896,neutral
179766446170189824,neutral
262775623804669952,neutral
242515416650481664,negative
263142915960872960,positive
249904577565044737,positive
263574243030204416,neutral
262319654192701440,neutral
260133588400492544,positive
261308316142166016,neutral
179791502090842112,positive
245522172104306688,positive
262647614439317505,positive
257138019008659457,positive
225413265243648003,negative
258236762382536705,positive
192336513005125632,neutral
229555912589860864,positive
225004495812308993,positive
260185411329064961,positive
257371373167599616,neutral
263927444631867392,positive
235045139293282304,positive
263633818420903936,neutral
226426106943795200,positive
260118043244498944,positive
259463849252618240,positive
263320855726145536,positive
179807656469463040,positive
257982743965757440,positive
257314245790801921,positive
234097828480290817,neutral
259028554082304001,positive
230843754997764096,positive
214269310053519360,positive
262019049553272834,positive
245359432723218432,positive
217021637730635777,positive
246027359537487873,positive
223525579910156288,negative
257843861232160768,neutral
254467405709996033,positive
248490211565252608,positive
243500671280762881,neutral
252018128165425152,positive
264023207433076736,positive
259676832645914624,neutral
261684422137507840,neutral
263605675790327808,neutral
259884258322165762,neutral
243777742527668224,neutral
191458429724921856,neutral
264072704188104704,negative
245300979610836992,neutral
194737370883563520,neutral
264215995718184960,neutral
261246970054705153,negative
258642213762920448,negative
262243854395248640,positive
226156085063589888,positive
264201332368490498,neutral
213801436025323520,neutral
232263315164901376,negative
218555451053326336,positive
255968505734762496,positive
264153517382569985,negative
195932298997276672,positive
264227542951682048,positive
260518395320090624,positive
261065884452405248,neutral
168160079529525248,neutral
254852669091495936,negative
257818565669969920,negative
242514794425503744,negative
199091728362377216,neutral
225159355555790848,positive
247581683610705921,positive
264059736322891776,neutral
263515150655565824,neutral
245578534809128960,neutral
175151363108503552,positive
194938068141219840,neutral
261616524731756546,neutral
263722741562228737,neutral
200912591403499520,neutral
179802003172634624,positive
239651233206525952,positive
252866813094948864,neutral
264222266592739328,neutral
260216542262865921,neutral
263470503635857408,neutral
247674962285051905,neutral
260017783302152192,neutral
261868708018941952,positive
179665847445491714,neutral
256575588263940096,neutral
178747898593427457,neutral
253861894107054080,negative
255703860679671808,neutral
259626804359340033,neutral
245016434613305344,neutral
222374601089490945,neutral
258751776906412034,neutral
217653090130735104,neutral
259491862602211328,positive
252456877454139393,positive
264107970395250688,positive
263684203332390912,positive
254272894690013184,positive
263873743795912704,neutral
264162324481470465,neutral
251699097298432000,positive
169558701781430272,neutral
258434748232380416,negative
261691840808505344,positive
239443223070793728,neutral
258471917785341952,positive
257405987512786944,positive
254049853036978177,positive
257295277411672064,neutral
223827309961031680,neutral
202113766828163073,neutral
264189211215790080,positive
262029920862076928,negative
227056771603251204,negative
258594945894600705,negative
242895612402606080,positive
262284758329999362,neutral
252157755438297088,neutral
261285178972983297,positive
238112606806765568,neutral
264136571937255424,neutral
258598640157880321,neutral
258807029001515008,positive
257480638662316032,neutral
259935578756354048,negative
259669889818718209,negative
264052833840660480,neutral
261600914807324673,neutral
227090643644727296,neutral
195330360043765760,positive
257351047436177408,positive
258045839958761472,positive
264042700024729600,positive
264005114380050433,neutral
197628734164045824,positive
228893727303794688,neutral
249796899769556992,neutral
250672227610148865,positive
255821423917019136,neutral
253771734648508416,positive
259011639100207104,neutral
242383226822340608,neutral
208894223477510144,neutral
259885267341676544,neutral
201125132389986304,positive
208589679577149441,neutral
251316219678969856,neutral
262463600759816192,positive
263599157288263680,positive
217086883996512257,neutral
257141139294003201,neutral
232838194427723776,neutral
217930526189830144,positive
262689987013795841,positive
263730567714066432,neutral
192338216865628163,positive
258958654982737920,positive
180828326015938560,neutral
258486023036739585,neutral
263451331208032256,neutral
261182036864290817,neutral
237455880663224322,positive
263726600653266944,positive
253298143603605505,neutral
221730799815376898,negative
244579933580562434,neutral
233769538565591040,neutral
207287180576571393,positive
231873873673601024,positive
264258491529719808,positive
261958089236942848,positive
257759518300196865,neutral
264174072689225728,neutral
231118920671703042,neutral
208144535186964482,positive
248284995666456576,positive
263995056556498945,negative
254909579689881600,positive
248644562942316546,positive
264234194606108673,neutral
211091552485916672,neutral
250692833068085248,positive
264218423544913921,neutral
249358718578348032,neutral
232973795135205377,neutral
261610326481575936,positive
252208291017547776,neutral
195338708071886848,positive
237526931724189696,positive
254675221431332866,neutral
230275486624919552,positive
262007276259385345,positive
261519116542820352,positive
264211265285660672,neutral
252146784711872512,neutral
258636309625712640,positive
259053842845552642,positive
162673227435479040,neutral
264236837890031617,neutral
254715041830551552,neutral
263749245234974720,positive
251009146600710144,negative
200780243814989824,positive
263433274725105664,positive
263328541746270208,neutral
233216658989256704,positive
223409508557389826,positive
242474929440841729,positive
206914455135731712,neutral
264133091398914049,negative
255068811336753152,positive
233562856799485952,positive
245069131429322752,neutral
179414105080344577,neutral
252026038639554560,positive
237018526681014274,neutral
264160912213147648,neutral
263473770868649984,neutral
263018181369659392,negative
223459135205810177,neutral
262531392943050752,positive
232700825250697217,positive
226529137081344000,neutral
264093113964957698,positive
197258374545543168,positive
220241280326844417,neutral
264089624387928064,positive
264067479721103360,neutral
261230922609852416,positive
254353786955501569,neutral
255416647576322048,neutral
247016455227441152,neutral
237974463214387201,neutral
230664462380720130,positive
247271912156299264,neutral
264173598640582656,positive
264223923607072768,neutral
195220798401810432,negative
248713507720269824,neutral
260209658491445248,positive
246838930207539200,neutral
230849786474012673,positive
213330808109412354,positive
171069036430503936,negative
264216059425472512,positive
218628169765367808,positive
218284593642614784,neutral
256396109679845376,neutral
209745101864435712,neutral
252468870412107776,positive
263614591123206144,neutral
223156036582907905,positive
250559711454306304,neutral
255682982453604352,negative
263438296384946177,neutral
264201973300084736,positive
261992673957781504,neutral
264141412218568704,neutral
264139742550040578,positive
262515247607336961,positive
248719726358970368,positive
245614835453280256,negative
205051127593574400,neutral
247781546889732096,positive
262355106446581760,positive
234140667608199170,neutral
262250376819007488,neutral
257193648813383680,positive
210446360695160832,positive
206527076260515841,neutral
241633329022128129,positive
262566170555731969,positive
263444479015518208,positive
258656325251244032,neutral
263722888920723456,positive
263877872232574976,negative
170173094827266048,neutral
264097799996571648,neutral
240777936007995393,neutral
263893667360686080,neutral
263146008966475777,positive
263365034120474624,positive
205240818112540672,negative
194623117220524034,neutral
211291758041112577,neutral
221709046233841665,neutral
262083879505100800,positive
263160486344925184,positive
260201613396955136,neutral
260570888821415936,negative
263266052975247360,positive
264219644762664960,neutral
255367898221142016,neutral
263372218464100352,neutral
256661089301962752,positive
212565561127874560,neutral
262595731234357249,positive
263424181398536194,neutral
261636942213558272,neutral
259709317723348993,neutral
262117912075177984,positive
264241514304139265,positive
179807686584578048,positive
260029569724211200,neutral
264100877986570240,positive
226313404011388929,positive
263936114811891714,positive
258783592497430528,positive
242762759434039296,neutral
260632109734039553,negative
256793117653618690,neutral
206683711268339713,neutral
254934592790867969,positive
256487939951951872,neutral
261129154408378371,neutral
260008499981991937,neutral
211995207070257152,neutral
264060391875833856,positive
261309493147746304,positive
258942388066734080,neutral
254400077861371906,positive
263486250516873216,negative
208640436686954496,neutral
262705446345928704,positive
225657443894575104,positive
251509279469760512,neutral
179338327709851648,neutral
262335626333003776,positive
209361094433705986,positive
259132269535559680,positive
262033753625489408,neutral
263588235400339456,positive
252481981357621249,positive
262447102435672064,positive
254210874221400064,positive
259789240529997824,positive
190305457645158402,neutral
257823532409569280,neutral
261615828942868482,neutral
216706025632436224,neutral
195160330681331713,positive
263709740004163584,positive
256815813758181377,neutral
259815170497458177,positive
211880238110613504,neutral
209473807294017537,neutral
231272482794004480,positive
260885882750525440,positive
255448097176576000,neutral
228998933182033920,neutral
262354031983329282,positive
194921132615401472,neutral
257265462423994368,neutral
172503126190993409,neutral
263465637773471744,neutral
263419287698550784,negative
195591857051414528,positive
234531292711112704,positive
263743715972116480,positive
216306646199173120,positive
230104475828879360,neutral
262102872974577664,negative
257022047727783936,neutral
258307864542724096,negative
250449979494236160,neutral
249559789753991170,neutral
263651073938558977,neutral
178807017329266689,negative
254960634716901379,positive
242072476773916672,positive
240464672795533312,positive
179835636814061568,neutral
223040928863100928,positive
264209352867577857,neutral
260001335745855488,neutral
257160288477003776,neutral
229668105528426497,positive
225761959268720640,negative
259158132494835712,neutral
249754198198071296,neutral
246221270079913984,positive
235825332287053826,positive
250558167359049728,neutral
194531754521006080,neutral
264113909907222528,neutral
256290938509475840,negative
246677067943518208,neutral
259598130465607680,positive
250688600952422401,neutral
264135129553854466,negative
263116039146065921,neutral
262650714197741568,positive
243439251230949376,positive
263512387494219776,positive
200384660205871104,neutral
262725155262963712,positive
234313678541950976,positive
195886044036599808,positive
255072846215262210,positive
264107068603113473,neutral
259406533060878337,neutral
210707552944652289,negative
262775039731048450,positive
260091570387292160,neutral
255602830679883777,negative
261326810070007808,negative
264019252636438528,neutral
253914121437855744,positive
252078222437654529,neutral
182260808552677377,positive
241633723836145664,neutral
249418281360973824,positive
264114631369441280,neutral
178367147955863552,neutral
175529298785075200,positive
225530951919341568,neutral
263722011489095680,neutral
252998087633674240,neutral
260113543381274624,positive
242462765443325952,positive
258392270791901184,positive
260784832227987458,neutral
158551378271277058,positive
264043122328223744,neutral
262767736541831168,positive
220719148827807745,positive
263271812643815424,neutral
261994867658461185,negative
236786469145022464,negative
227577206833045504,neutral
254027657350627329,positive
168175371240480768,positive
210391615787905024,negative
264014682241781760,neutral
263941849096544256,positive
228088593472704512,negative
258146446505820160,positive
216401006303510529,neutral
240750102354984960,neutral
237585672247062528,positive
253532001238401025,positive
264078460903886848,neutral
256530125502443520,neutral
257591192684986368,positive
249858762091925504,positive
243464693556076544,neutral
227525239473586176,positive
200430185508646913,negative
253578112544153600,neutral
254755890815700992,positive
225824244469219328,positive
264221908982185984,neutral
230438749425782784,neutral
259332563447988224,neutral
247734205994377216,neutral
218330840264998914,positive
209466713316671491,negative
178228551483531267,neutral
252981841299116033,neutral
255138095635263488,negative
260509725194584064,positive
263850185824808961,neutral
263506067957358592,neutral
224344926744358913,negative
263398743557169152,positive
257322582481711105,positive
263478930852429824,positive
264228409721364480,neutral
227301841837367296,positive
264154590147133441,neutral
261643399042564096,neutral
245497829819297792,neutral
232337840443379712,neutral
261280846349230080,neutral
242344501354561537,neutral
228681185226792963,positive
226689944389828608,neutral
180978844734468096,neutral
260929297500499968,positive
262594703852187648,positive
239789158044925952,positive
194886604425408512,neutral
263035260449718273,neutral
263260788616204288,neutral
261172462685917184,neutral
222892040277594114,positive
263843935003242496,neutral
254005482933596160,positive
264267144466952193,neutral
264089839723495426,neutral
253136346493882368,neutral
263426761071677440,neutral
175064595055128577,neutral
263422927519760386,neutral
253544402021126144,neutral
263096322285006848,neutral
222866579711459328,neutral
179130346141523968,neutral
259135546805321728,positive
249311787340681216,neutral
255270962067558400,neutral
262610550863839232,positive
263608122910842880,neutral
252991148417757184,neutral
251692960553512960,negative
263370062298218496,neutral
264189722094624768,neutral
205557859134603264,neutral
178776453427630080,neutral
259732801149079552,negative
250118917111033856,neutral
258344582176202752,positive
253639295754182656,neutral
260172841025159168,neutral
262756922338463744,neutral
263422890702172162,negative
264192473545449472,negative
227054172770562050,negative
264241872845807616,neutral
215646130996912130,positive
198577752192978944,positive
258973167215853569,neutral
225343488806494208,positive
208570438798942210,neutral
263563223117205504,neutral
223833463080493056,neutral
255114145375068162,positive
235931228950372353,positive
258421053548797952,neutral
261172352258293761,positive
263997500644548610,neutral
261283635137757186,neutral
237960595608068096,neutral
260075616987127808,neutral
254574986403127297,neutral
194916840202452992,positive
251703246811435008,positive
262732183339429889,positive
212889477687947265,neutral
254270043179851776,neutral
246439498563592192,neutral
263762821047791616,positive
256395936341843968,negative
259432779136237570,positive
258968711493455872,neutral
241838881773862912,neutral
215146970791153664,neutral
256601844497907712,positive
263988141260677121,positive
217044807615389696,neutral
255510013664165888,positive
227101040594530304,positive
252166642849697794,neutral
259678641733128192,positive
245866691928678401,positive
256395065021313024,neutral
262565725359706112,positive
261846418719899648,neutral
257985671875149824,neutral
252946764913586176,neutral
263963100573753345,neutral
212238627655266304,positive
230179049660612608,neutral
239120879513137152,positive
263955901621366784,neutral
263495083209412608,positive
229754788936548352,positive
263302936711548929,negative
179167439861452800,positive
258960892874592257,positive
264023493950205953,positive
263245325916053504,positive
205536200096878594,negative
247456172611878912,neutral
264211117188997120,positive
231503779520999424,neutral
259366629203382272,neutral
170691632474226688,positive
250374070464561154,neutral
239687972264497152,neutral
253009360740036608,neutral
263341156774076416,positive
262405681037066240,positive
264185079079768064,positive
255122786543104000,neutral
252061820913868800,negative
247002366501593088,positive
261187380755709952,negative
225792510272880640,neutral
259836438957420544,neutral
195256962114535425,negative
240284597626212352,positive
261916862286270465,positive
264066347426783234,neutral
206023461942984704,neutral
263694433046896640,neutral
179865542201589760,neutral
241180362359832577,negative
263466896869961728,positive
259137659031666688,negative
264202159170678785,neutral
253650825312878593,neutral
256086536033038336,negative
207902922732871680,positive
263594959356194816,positive
251134716319760384,neutral
187826496067477506,neutral
200419730752942080,positive
261531757491388417,positive
205786409162911745,neutral
241390505039106048,positive
205337365919703040,neutral
260498827394568192,neutral
256801514063015936,positive
227092535837872128,positive
174367489134837760,neutral
207139528790642689,neutral
257048341148471296,neutral
262420360350285824,neutral
260918722372460544,neutral
222941852117118976,neutral
243397992319680513,neutral
250383700158717952,negative
254795714629079040,negative
263651258202718208,neutral
263620148789915649,neutral
258704910374281216,negative
263222914009137152,positive
264150015008731136,neutral
255571451187449857,neutral
221641616211984386,negative
245555688011603970,positive
254297172714070016,negative
257495077822279680,positive
263696758234836994,neutral
262240436897320961,neutral
256780447588171776,positive
220417415195000832,neutral
245719010132520960,neutral
240450477618241536,neutral
260204705110704128,neutral
230485848196530177,positive
229661788139053056,positive
259976463594438657,neutral
262562626251411456,neutral
261298341814616064,positive
263197176807698432,positive
255742935377780736,positive
258890516303847424,neutral
253355361875152896,neutral
258864855094816768,positive
257273463838998528,neutral
263997723315953665,negative
208392229323145216,negative
240603163969875970,positive
216228544966176768,positive
258257156233637889,neutral
216057788940562432,neutral
256643935110299649,neutral
264158486601027584,neutral
263491751610822657,positive
175080776684146688,negative
261133665415884801,neutral
226689818472628224,neutral
256203529121849344,neutral
258419434794921984,neutral
258968226287984641,neutral
205169085959516160,neutral
263431559502258178,neutral
206461485470322688,positive
262410701782536192,neutral
261570781727830016,neutral
261474728458477569,neutral
256769146472235009,neutral
264078638700453890,neutral
263955929043701760,neutral
262027039350087680,negative
227724360281096192,negative
261797127146045440,neutral
264260547850166273,neutral
247638834337165312,positive
221764403878572032,positive
262779035522826240,neutral
263086410012164096,neutral
263627206788534272,negative
256964870631731200,positive
264117081400815616,neutral
257145673034641408,neutral
251850228347584513,positive
258913337759371266,positive
197141194252353537,positive
250936204315463680,positive
221699346972950528,neutral
261925890940882944,neutral
261804813686296577,positive
263273376477495296,neutral
260173236795502592,positive
245498207080169472,positive
262502246414159872,positive
264245426000105472,neutral
264112270693498880,negative
243824441753227264,neutral
261399021292240896,neutral
261569724427694080,positive
263578125298987008,neutral
228405182130712576,neutral
261125335293239297,neutral
263978108087066624,neutral
253318350518767616,positive
255986174101950465,positive
249352939091685376,positive
263099080866156545,neutral
198212394386862081,neutral
248933386050215936,neutral
263395777404100609,positive
261230593856118785,positive
221631305480290304,neutral
264006086842015744,positive
254877714232774657,neutral
208892368559157248,neutral
251224246146187264,positive
241202993930833920,positive
242567915788959744,neutral
262222967126241280,neutral
264211858238619648,neutral
264080033579147264,positive
264231876171005952,positive
253612794468003840,negative
262679973092016129,positive
260916486527401984,positive
262962812660350977,neutral
178798578372849664,negative
261179231831207936,neutral
263875124753747968,neutral
216504024030126081,positive
262272451340275712,positive
260169704772083712,positive
225657536609677312,positive
259651303964282880,positive
242093943746097152,neutral
251277240191569920,positive
263431916538195968,positive
262985294838636544,neutral
263350580762775553,positive
256999856487415810,positive
